Date,Station,Entries
3/28/2023,Capitol Heights,31.0
3/28/2023,Landover,30.0
3/28/2023,New Carrollton,100.0
3/28/2023,Addison Road,62.0
3/28/2023,Downtown Largo,66.0
3/1/2023,Ashburn,21.0
3/1/2023,Loudoun Gateway,13.0
3/1/2023,Dulles Airport,253.0
3/1/2023,Innovation Center,20.0
3/1/2023,Herndon,42.0
3/1/2023,Reston Town Center,38.0
3/1/2023,Vienna,163.0
3/1/2023,Wiehle-Reston East,69.0
3/1/2023,Spring Hill,62.0
3/1/2023,Dunn Loring,70.0
3/1/2023,Greensboro,88.0
3/1/2023,Tysons,234.0
3/1/2023,West Falls Church,46.0
3/1/2023,McLean,105.0
3/1/2023,Shady Grove,163.0
3/1/2023,East Falls Church,100.0
3/1/2023,Rockville,139.0
3/1/2023,Twinbrook,142.0
3/1/2023,North Bethesda,128.0
3/1/2023,Clarendon,360.0
3/1/2023,Grosvenor-Strathmore,65.0
3/1/2023,Court House,255.0
3/1/2023,Medical Center,233.0
3/1/2023,Rosslyn,809.0
3/1/2023,Bethesda,470.0
3/1/2023,Van Dorn Street,57.0
3/1/2023,Friendship Heights,296.0
3/1/2023,Tenleytown-AU,649.0
3/1/2023,Arlington Cemetery,3.0
3/1/2023,Van Ness-UDC,274.0
3/1/2023,Foggy Bottom-GWU,2591.0
3/1/2023,Cleveland Park,241.0
3/1/2023,Pentagon City,649.0
3/1/2023,Woodley Park,302.0
3/1/2023,Pentagon,216.0
3/1/2023,Farragut West,1501.0
3/1/2023,Dupont Circle,1552.0
3/1/2023,Crystal City,334.0
3/1/2023,Farragut North,1831.0
3/1/2023,McPherson Sq,882.0
3/1/2023,King St-Old Town,282.0
3/1/2023,Ronald Reagan Washington National Airport,833.0
3/1/2023,Braddock Road,127.0
3/1/2023,Huntington,86.0
3/1/2023,Smithsonian,303.0
3/1/2023,Metro Center,2649.0
3/1/2023,Glenmont,98.0
3/1/2023,Silver Spring,362.0
3/1/2023,Wheaton,105.0
3/1/2023,Forest Glen,46.0
3/1/2023,Takoma,134.0
3/1/2023,U Street,718.0
3/1/2023,Georgia Ave-Petworth,243.0
3/1/2023,Shaw-Howard U,326.0
3/1/2023,Archives,352.0
3/1/2023,Gallery Place,4009.0
3/1/2023,Mt Vernon Sq,381.0
3/1/2023,Fort Totten,267.0
3/1/2023,Waterfront,401.0
3/1/2023,Federal Center SW,209.0
3/1/2023,Judiciary Square,346.0
3/1/2023,Navy Yard-Ballpark,652.0
3/1/2023,West Hyattsville,58.0
3/1/2023,Capitol South,502.0
3/1/2023,Hyattsville Crossing,161.0
3/1/2023,Union Station,1282.0
3/1/2023,Rhode Island Ave,268.0
3/1/2023,NoMa-Gallaudet U,717.0
3/1/2023,Brookland-CUA,293.0
3/1/2023,Eastern Market,448.0
3/1/2023,College Park-U of Md,139.0
3/1/2023,Anacostia,128.0
3/1/2023,Greenbelt,89.0
3/1/2023,Congress Heights,64.0
3/1/2023,Southern Ave,72.0
3/1/2023,Stadium-Armory,84.0
3/1/2023,Naylor Road,43.0
3/1/2023,Suitland,43.0
3/1/2023,Minnesota Ave,57.0
3/1/2023,Branch Ave,76.0
3/1/2023,Deanwood,30.0
3/1/2023,Benning Road,77.0
3/1/2023,Cheverly,22.0
3/1/2023,Capitol Heights,27.0
3/1/2023,Landover,19.0
3/1/2023,New Carrollton,78.0
3/1/2023,Addison Road,64.0
3/1/2023,Morgan Boulevard,24.0
3/1/2023,Downtown Largo,58.0
3/8/2023,Ashburn,22.0
3/8/2023,Loudoun Gateway,14.0
3/8/2023,Dulles Airport,263.0
3/8/2023,Innovation Center,26.0
3/8/2023,Herndon,22.0
3/8/2023,Reston Town Center,57.0
3/8/2023,Vienna,154.0
3/8/2023,Wiehle-Reston East,72.0
3/8/2023,Spring Hill,57.0
3/8/2023,Dunn Loring,62.0
3/8/2023,Greensboro,103.0
3/8/2023,Tysons,269.0
3/8/2023,West Falls Church,43.0
3/8/2023,McLean,99.0
3/8/2023,Shady Grove,135.0
3/8/2023,East Falls Church,100.0
3/8/2023,Rockville,127.0
3/8/2023,Ballston-MU,530.0
3/8/2023,Twinbrook,132.0
3/8/2023,Virginia Sq-GMU,190.0
3/8/2023,North Bethesda,126.0
3/8/2023,Clarendon,380.0
3/8/2023,Grosvenor-Strathmore,56.0
3/8/2023,Court House,246.0
3/8/2023,Franconia-Springfield,91.0
3/8/2023,Medical Center,234.0
3/8/2023,Rosslyn,730.0
3/8/2023,Bethesda,436.0
3/8/2023,Van Dorn Street,55.0
3/8/2023,Friendship Heights,324.0
3/8/2023,Tenleytown-AU,617.0
3/8/2023,Arlington Cemetery,5.0
3/8/2023,Van Ness-UDC,245.0
3/8/2023,Foggy Bottom-GWU,2438.0
3/8/2023,Cleveland Park,204.0
3/8/2023,Pentagon City,635.0
3/8/2023,Woodley Park,306.0
3/8/2023,Pentagon,235.0
3/8/2023,Farragut West,1414.0
3/8/2023,Dupont Circle,1568.0
3/8/2023,Crystal City,374.0
3/8/2023,Farragut North,1705.0
3/8/2023,McPherson Sq,957.0
3/8/2023,King St-Old Town,360.0
3/8/2023,Ronald Reagan Washington National Airport,858.0
3/8/2023,Braddock Road,116.0
3/8/2023,Eisenhower Ave,51.0
3/8/2023,Huntington,94.0
3/8/2023,Smithsonian,422.0
3/8/2023,Federal Triangle,296.0
3/8/2023,Metro Center,2805.0
3/8/2023,Columbia Heights,680.0
3/8/2023,Glenmont,88.0
3/8/2023,Silver Spring,379.0
3/8/2023,Wheaton,103.0
3/8/2023,Forest Glen,35.0
3/8/2023,Takoma,118.0
3/8/2023,Georgia Ave-Petworth,228.0
3/8/2023,Shaw-Howard U,258.0
3/8/2023,L'Enfant Plaza,701.0
3/8/2023,Gallery Place,3896.0
3/8/2023,Mt Vernon Sq,429.0
3/8/2023,Fort Totten,250.0
3/8/2023,Waterfront,287.0
3/8/2023,Federal Center SW,177.0
3/8/2023,Judiciary Square,390.0
3/8/2023,Navy Yard-Ballpark,642.0
3/8/2023,Capitol South,701.0
3/8/2023,Hyattsville Crossing,136.0
3/8/2023,Union Station,1406.0
3/8/2023,Rhode Island Ave,265.0
3/8/2023,NoMa-Gallaudet U,937.0
3/8/2023,Brookland-CUA,147.0
3/8/2023,Eastern Market,455.0
3/8/2023,College Park-U of Md,138.0
3/8/2023,Anacostia,145.0
3/8/2023,Potomac Ave,125.0
3/8/2023,Greenbelt,99.0
3/8/2023,Congress Heights,64.0
3/8/2023,Southern Ave,113.0
3/8/2023,Stadium-Armory,96.0
3/8/2023,Naylor Road,63.0
3/8/2023,Suitland,41.0
3/8/2023,Minnesota Ave,61.0
3/8/2023,Branch Ave,70.0
3/8/2023,Deanwood,37.0
3/8/2023,Benning Road,63.0
3/8/2023,Cheverly,16.0
3/8/2023,Landover,15.0
3/8/2023,New Carrollton,91.0
3/8/2023,Addison Road,58.0
3/8/2023,Downtown Largo,57.0
3/15/2023,Ashburn,21.0
3/15/2023,Loudoun Gateway,12.0
3/15/2023,Dulles Airport,391.0
3/15/2023,Innovation Center,26.0
3/15/2023,Herndon,30.0
3/15/2023,Reston Town Center,57.0
3/15/2023,Vienna,122.0
3/15/2023,Wiehle-Reston East,62.0
3/15/2023,Spring Hill,71.0
3/15/2023,Dunn Loring,75.0
3/15/2023,Greensboro,112.0
3/15/2023,Tysons,328.0
3/15/2023,West Falls Church,42.0
3/15/2023,McLean,94.0
3/15/2023,Shady Grove,138.0
3/15/2023,East Falls Church,100.0
3/15/2023,Rockville,148.0
3/15/2023,Ballston-MU,438.0
3/15/2023,Twinbrook,159.0
3/15/2023,Virginia Sq-GMU,139.0
3/15/2023,North Bethesda,195.0
3/15/2023,Clarendon,417.0
3/15/2023,Grosvenor-Strathmore,74.0
3/15/2023,Court House,291.0
3/15/2023,Franconia-Springfield,101.0
3/15/2023,Medical Center,233.0
3/15/2023,Rosslyn,838.0
3/15/2023,Bethesda,467.0
3/15/2023,Van Dorn Street,52.0
3/15/2023,Friendship Heights,308.0
3/15/2023,Tenleytown-AU,273.0
3/15/2023,Arlington Cemetery,4.0
3/15/2023,Van Ness-UDC,272.0
3/15/2023,Foggy Bottom-GWU,1748.0
3/15/2023,Cleveland Park,209.0
3/15/2023,Pentagon City,667.0
3/15/2023,Woodley Park,292.0
3/15/2023,Pentagon,242.0
3/15/2023,Farragut West,1441.0
3/15/2023,Dupont Circle,1761.0
3/15/2023,Crystal City,351.0
3/15/2023,Farragut North,1881.0
3/15/2023,McPherson Sq,1052.0
3/15/2023,Ronald Reagan Washington National Airport,987.0
3/15/2023,Braddock Road,99.0
3/15/2023,Eisenhower Ave,57.0
3/15/2023,Huntington,98.0
3/15/2023,Smithsonian,562.0
3/15/2023,Federal Triangle,451.0
3/15/2023,Metro Center,4462.0
3/15/2023,Columbia Heights,710.0
3/15/2023,Glenmont,109.0
3/15/2023,Silver Spring,366.0
3/15/2023,Wheaton,112.0
3/15/2023,Forest Glen,33.0
3/15/2023,Takoma,115.0
3/15/2023,U Street,745.0
3/15/2023,Georgia Ave-Petworth,274.0
3/15/2023,Shaw-Howard U,365.0
3/15/2023,L'Enfant Plaza,901.0
3/15/2023,Archives,510.0
3/15/2023,Gallery Place,5540.0
3/15/2023,Mt Vernon Sq,469.0
3/15/2023,Fort Totten,284.0
3/15/2023,Waterfront,337.0
3/15/2023,Judiciary Square,409.0
3/15/2023,Navy Yard-Ballpark,775.0
3/15/2023,West Hyattsville,67.0
3/15/2023,Hyattsville Crossing,145.0
3/15/2023,Union Station,1347.0
3/15/2023,Rhode Island Ave,275.0
3/15/2023,NoMa-Gallaudet U,781.0
3/15/2023,Brookland-CUA,299.0
3/15/2023,College Park-U of Md,173.0
3/15/2023,Anacostia,198.0
3/15/2023,Potomac Ave,140.0
3/15/2023,Greenbelt,107.0
3/15/2023,Congress Heights,62.0
3/15/2023,Southern Ave,108.0
3/15/2023,Stadium-Armory,91.0
3/15/2023,Naylor Road,52.0
3/15/2023,Suitland,65.0
3/15/2023,Minnesota Ave,49.0
3/15/2023,Branch Ave,69.0
3/15/2023,Deanwood,42.0
3/15/2023,Benning Road,65.0
3/15/2023,Cheverly,20.0
3/15/2023,Capitol Heights,36.0
3/15/2023,Landover,25.0
3/15/2023,New Carrollton,110.0
3/15/2023,Addison Road,52.0
3/15/2023,Morgan Boulevard,16.0
3/15/2023,Downtown Largo,57.0
3/22/2023,Ashburn,20.0
3/22/2023,Loudoun Gateway,7.0
3/22/2023,Dulles Airport,406.0
3/22/2023,Innovation Center,19.0
3/22/2023,Herndon,33.0
3/22/2023,Reston Town Center,68.0
3/22/2023,Vienna,160.0
3/22/2023,Wiehle-Reston East,86.0
3/22/2023,Dunn Loring,72.0
3/22/2023,Greensboro,104.0
3/22/2023,Tysons,299.0
3/22/2023,West Falls Church,34.0
3/22/2023,McLean,121.0
3/22/2023,Shady Grove,187.0
3/22/2023,East Falls Church,113.0
3/22/2023,Rockville,138.0
3/22/2023,Ballston-MU,565.0
3/22/2023,Twinbrook,115.0
3/22/2023,Virginia Sq-GMU,204.0
3/22/2023,North Bethesda,144.0
3/22/2023,Clarendon,393.0
3/22/2023,Grosvenor-Strathmore,57.0
3/22/2023,Court House,314.0
3/22/2023,Franconia-Springfield,91.0
3/22/2023,Rosslyn,923.0
3/22/2023,Bethesda,482.0
3/22/2023,Van Dorn Street,55.0
3/22/2023,Friendship Heights,311.0
3/22/2023,Tenleytown-AU,676.0
3/22/2023,Arlington Cemetery,7.0
3/22/2023,Van Ness-UDC,341.0
3/22/2023,Foggy Bottom-GWU,2650.0
3/22/2023,Cleveland Park,216.0
3/22/2023,Pentagon City,573.0
3/22/2023,Woodley Park,259.0
3/22/2023,Pentagon,205.0
3/22/2023,Farragut West,1694.0
3/22/2023,Crystal City,394.0
3/22/2023,Farragut North,1897.0
3/22/2023,McPherson Sq,1088.0
3/22/2023,King St-Old Town,419.0
3/22/2023,Ronald Reagan Washington National Airport,1045.0
3/22/2023,Braddock Road,153.0
3/22/2023,Eisenhower Ave,85.0
3/22/2023,Huntington,85.0
3/22/2023,Smithsonian,2422.0
3/22/2023,Federal Triangle,485.0
3/22/2023,Metro Center,3861.0
3/22/2023,Columbia Heights,694.0
3/22/2023,Glenmont,107.0
3/22/2023,Silver Spring,450.0
3/22/2023,Wheaton,117.0
3/22/2023,Forest Glen,45.0
3/22/2023,Takoma,148.0
3/22/2023,U Street,829.0
3/22/2023,Georgia Ave-Petworth,290.0
3/22/2023,L'Enfant Plaza,1285.0
3/22/2023,Archives,557.0
3/22/2023,Gallery Place,5081.0
3/22/2023,Mt Vernon Sq,422.0
3/22/2023,Waterfront,506.0
3/22/2023,Federal Center SW,164.0
3/22/2023,Judiciary Square,470.0
3/22/2023,Navy Yard-Ballpark,905.0
3/22/2023,West Hyattsville,71.0
3/22/2023,Hyattsville Crossing,139.0
3/22/2023,Union Station,1458.0
3/22/2023,Rhode Island Ave,295.0
3/22/2023,NoMa-Gallaudet U,758.0
3/22/2023,Brookland-CUA,354.0
3/22/2023,Eastern Market,500.0
3/22/2023,College Park-U of Md,87.0
3/22/2023,Anacostia,153.0
3/22/2023,Potomac Ave,144.0
3/22/2023,Greenbelt,105.0
3/22/2023,Congress Heights,75.0
3/22/2023,Southern Ave,121.0
3/22/2023,Stadium-Armory,98.0
3/22/2023,Naylor Road,79.0
3/22/2023,Suitland,65.0
3/22/2023,Minnesota Ave,79.0
3/22/2023,Branch Ave,66.0
3/22/2023,Deanwood,52.0
3/22/2023,Benning Road,71.0
3/22/2023,Capitol Heights,40.0
3/22/2023,Landover,17.0
3/22/2023,New Carrollton,116.0
3/22/2023,Addison Road,61.0
3/22/2023,Morgan Boulevard,25.0
3/22/2023,Downtown Largo,67.0
3/29/2023,Ashburn,25.0
3/29/2023,Loudoun Gateway,7.0
3/29/2023,Dulles Airport,389.0
3/29/2023,Innovation Center,27.0
3/29/2023,Herndon,18.0
3/29/2023,Reston Town Center,69.0
3/29/2023,Vienna,154.0
3/29/2023,Wiehle-Reston East,67.0
3/29/2023,Dunn Loring,89.0
3/29/2023,Greensboro,110.0
3/29/2023,Tysons,340.0
3/29/2023,West Falls Church,50.0
3/29/2023,Shady Grove,167.0
3/29/2023,East Falls Church,134.0
3/29/2023,Rockville,137.0
3/29/2023,Ballston-MU,623.0
3/29/2023,Twinbrook,141.0
3/29/2023,Virginia Sq-GMU,217.0
3/29/2023,North Bethesda,147.0
3/29/2023,Clarendon,417.0
3/29/2023,Grosvenor-Strathmore,80.0
3/29/2023,Franconia-Springfield,113.0
3/29/2023,Medical Center,250.0
3/29/2023,Rosslyn,919.0
3/29/2023,Bethesda,477.0
3/29/2023,Van Dorn Street,70.0
3/29/2023,Tenleytown-AU,626.0
3/29/2023,Van Ness-UDC,293.0
3/29/2023,Foggy Bottom-GWU,2761.0
3/29/2023,Cleveland Park,271.0
3/29/2023,Pentagon City,762.0
3/29/2023,Woodley Park,322.0
3/29/2023,Pentagon,221.0
3/29/2023,Farragut West,1777.0
3/29/2023,Dupont Circle,2006.0
3/29/2023,Crystal City,428.0
3/29/2023,Farragut North,1947.0
3/29/2023,McPherson Sq,1171.0
3/29/2023,King St-Old Town,400.0
3/29/2023,Ronald Reagan Washington National Airport,982.0
3/29/2023,Braddock Road,117.0
3/29/2023,Eisenhower Ave,63.0
3/29/2023,Huntington,109.0
3/29/2023,Smithsonian,1477.0
3/29/2023,Federal Triangle,500.0
3/29/2023,Metro Center,3954.0
3/29/2023,Glenmont,104.0
3/29/2023,Silver Spring,427.0
3/29/2023,Wheaton,102.0
3/29/2023,Forest Glen,30.0
3/29/2023,Takoma,132.0
3/29/2023,U Street,909.0
3/29/2023,Georgia Ave-Petworth,279.0
3/29/2023,Shaw-Howard U,412.0
3/29/2023,L'Enfant Plaza,1120.0
3/29/2023,Archives,535.0
3/29/2023,Gallery Place,5669.0
3/29/2023,Mt Vernon Sq,550.0
3/29/2023,Fort Totten,369.0
3/29/2023,Waterfront,495.0
3/29/2023,Federal Center SW,222.0
3/29/2023,Judiciary Square,500.0
3/29/2023,Navy Yard-Ballpark,857.0
3/29/2023,West Hyattsville,76.0
3/29/2023,Capitol South,732.0
3/29/2023,Union Station,1746.0
3/29/2023,Rhode Island Ave,263.0
3/29/2023,NoMa-Gallaudet U,906.0
3/29/2023,Brookland-CUA,306.0
3/29/2023,Eastern Market,482.0
3/29/2023,College Park-U of Md,187.0
3/29/2023,Anacostia,165.0
3/29/2023,Potomac Ave,144.0
3/29/2023,Greenbelt,122.0
3/29/2023,Southern Ave,100.0
3/29/2023,Stadium-Armory,107.0
3/29/2023,Naylor Road,62.0
3/29/2023,Suitland,54.0
3/29/2023,Minnesota Ave,78.0
3/29/2023,Branch Ave,61.0
3/29/2023,Benning Road,76.0
3/29/2023,Cheverly,20.0
3/29/2023,Capitol Heights,34.0
3/29/2023,Landover,32.0
3/29/2023,New Carrollton,108.0
3/29/2023,Addison Road,49.0
3/29/2023,Morgan Boulevard,23.0
3/29/2023,Downtown Largo,73.0
3/3/2023,Ashburn,0.0
3/3/2023,Loudoun Gateway,0.0
3/3/2023,Dulles Airport,1.0
3/3/2023,Innovation Center,4.0
3/3/2023,Herndon,0.0
3/3/2023,Reston Town Center,3.0
3/3/2023,Vienna,4.0
3/3/2023,Wiehle-Reston East,4.0
3/3/2023,Spring Hill,2.0
3/3/2023,Dunn Loring,0.0
3/3/2023,Greensboro,5.0
3/3/2023,Tysons,15.0
3/3/2023,West Falls Church,5.0
3/3/2023,McLean,2.0
3/3/2023,East Falls Church,1.0
3/3/2023,Rockville,3.0
3/3/2023,Ballston-MU,32.0
3/3/2023,Twinbrook,9.0
3/3/2023,Virginia Sq-GMU,5.0
3/3/2023,North Bethesda,6.0
3/3/2023,Grosvenor-Strathmore,7.0
3/3/2023,Court House,30.0
3/3/2023,Medical Center,6.0
3/3/2023,Rosslyn,30.0
3/3/2023,Bethesda,22.0
3/3/2023,Van Dorn Street,2.0
3/3/2023,Friendship Heights,11.0
3/3/2023,Tenleytown-AU,13.0
3/3/2023,Van Ness-UDC,11.0
3/3/2023,Foggy Bottom-GWU,53.0
3/3/2023,Cleveland Park,13.0
3/3/2023,Pentagon City,18.0
3/3/2023,Woodley Park,54.0
3/3/2023,Pentagon,5.0
3/3/2023,Farragut West,72.0
3/3/2023,Dupont Circle,166.0
3/3/2023,Crystal City,15.0
3/3/2023,Farragut North,93.0
3/3/2023,McPherson Sq,51.0
3/3/2023,King St-Old Town,13.0
3/3/2023,Ronald Reagan Washington National Airport,28.0
3/3/2023,Braddock Road,13.0
3/3/2023,Eisenhower Ave,2.0
3/3/2023,Huntington,8.0
3/3/2023,Smithsonian,7.0
3/3/2023,Metro Center,137.0
3/3/2023,Columbia Heights,41.0
3/3/2023,Glenmont,8.0
3/3/2023,Wheaton,9.0
3/3/2023,Forest Glen,1.0
3/3/2023,Takoma,5.0
3/3/2023,Shaw-Howard U,41.0
3/3/2023,L'Enfant Plaza,64.0
3/3/2023,Archives,18.0
3/3/2023,Gallery Place,199.0
3/3/2023,Mt Vernon Sq,46.0
3/3/2023,Fort Totten,19.0
3/3/2023,Waterfront,23.0
3/3/2023,Federal Center SW,3.0
3/3/2023,Navy Yard-Ballpark,54.0
3/3/2023,West Hyattsville,6.0
3/3/2023,Capitol South,6.0
3/3/2023,Hyattsville Crossing,8.0
3/3/2023,Union Station,33.0
3/3/2023,Rhode Island Ave,17.0
3/3/2023,NoMa-Gallaudet U,42.0
3/3/2023,Brookland-CUA,4.0
3/3/2023,Eastern Market,28.0
3/3/2023,College Park-U of Md,3.0
3/3/2023,Anacostia,14.0
3/3/2023,Potomac Ave,4.0
3/3/2023,Greenbelt,0.0
3/3/2023,Congress Heights,5.0
3/3/2023,Southern Ave,8.0
3/3/2023,Stadium-Armory,16.0
3/3/2023,Naylor Road,9.0
3/3/2023,Suitland,0.0
3/3/2023,Minnesota Ave,0.0
3/3/2023,Branch Ave,3.0
3/3/2023,Deanwood,5.0
3/3/2023,Cheverly,0.0
3/3/2023,Capitol Heights,6.0
3/3/2023,Landover,1.0
3/3/2023,New Carrollton,6.0
3/3/2023,Addison Road,2.0
3/3/2023,Morgan Boulevard,15.0
3/3/2023,Downtown Largo,6.0
3/10/2023,Ashburn,0.0
3/10/2023,Loudoun Gateway,0.0
3/10/2023,Dulles Airport,0.0
3/10/2023,Innovation Center,0.0
3/10/2023,Herndon,1.0
3/10/2023,Reston Town Center,5.0
3/10/2023,Vienna,2.0
3/10/2023,Wiehle-Reston East,9.0
3/10/2023,Spring Hill,3.0
3/10/2023,Dunn Loring,3.0
3/10/2023,Greensboro,3.0
3/10/2023,Tysons,5.0
3/10/2023,West Falls Church,5.0
3/10/2023,McLean,3.0
3/10/2023,Shady Grove,7.0
3/10/2023,East Falls Church,6.0
3/10/2023,Rockville,10.0
3/10/2023,Ballston-MU,27.0
3/10/2023,Twinbrook,3.0
3/10/2023,Virginia Sq-GMU,6.0
3/10/2023,North Bethesda,6.0
3/10/2023,Grosvenor-Strathmore,4.0
3/10/2023,Court House,17.0
3/10/2023,Franconia-Springfield,4.0
3/10/2023,Medical Center,6.0
3/10/2023,Rosslyn,33.0
3/10/2023,Bethesda,45.0
3/10/2023,Van Dorn Street,1.0
3/10/2023,Friendship Heights,13.0
3/10/2023,Arlington Cemetery,3.0
3/10/2023,Foggy Bottom-GWU,54.0
3/10/2023,Cleveland Park,12.0
3/10/2023,Pentagon City,9.0
3/10/2023,Woodley Park,89.0
3/10/2023,Pentagon,4.0
3/10/2023,Farragut West,61.0
3/10/2023,Dupont Circle,168.0
3/10/2023,Crystal City,21.0
3/10/2023,Farragut North,78.0
3/10/2023,McPherson Sq,95.0
3/10/2023,King St-Old Town,16.0
3/10/2023,Ronald Reagan Washington National Airport,60.0
3/10/2023,Braddock Road,8.0
3/10/2023,Eisenhower Ave,1.0
3/10/2023,Huntington,11.0
3/10/2023,Smithsonian,19.0
3/10/2023,Federal Triangle,4.0
3/10/2023,Metro Center,95.0
3/10/2023,Columbia Heights,32.0
3/10/2023,Glenmont,5.0
3/10/2023,Silver Spring,22.0
3/10/2023,Forest Glen,2.0
3/10/2023,Takoma,4.0
3/10/2023,U Street,143.0
3/10/2023,Georgia Ave-Petworth,15.0
3/10/2023,Shaw-Howard U,58.0
3/10/2023,L'Enfant Plaza,93.0
3/10/2023,Archives,13.0
3/10/2023,Gallery Place,205.0
3/10/2023,Mt Vernon Sq,31.0
3/10/2023,Fort Totten,21.0
3/10/2023,Waterfront,27.0
3/10/2023,Federal Center SW,2.0
3/10/2023,Judiciary Square,18.0
3/10/2023,Navy Yard-Ballpark,66.0
3/10/2023,West Hyattsville,5.0
3/10/2023,Capitol South,5.0
3/10/2023,Hyattsville Crossing,8.0
3/10/2023,Union Station,32.0
3/10/2023,Rhode Island Ave,14.0
3/10/2023,NoMa-Gallaudet U,27.0
3/10/2023,Brookland-CUA,11.0
3/10/2023,Eastern Market,36.0
3/10/2023,College Park-U of Md,11.0
3/10/2023,Anacostia,21.0
3/10/2023,Potomac Ave,13.0
3/10/2023,Greenbelt,2.0
3/10/2023,Congress Heights,2.0
3/10/2023,Southern Ave,9.0
3/10/2023,Stadium-Armory,28.0
3/10/2023,Naylor Road,5.0
3/10/2023,Suitland,4.0
3/10/2023,Minnesota Ave,1.0
3/10/2023,Branch Ave,1.0
3/10/2023,Deanwood,2.0
3/10/2023,Cheverly,2.0
3/10/2023,Capitol Heights,2.0
3/10/2023,Landover,1.0
3/10/2023,New Carrollton,7.0
3/10/2023,Addison Road,2.0
3/10/2023,Morgan Boulevard,1.0
3/10/2023,Downtown Largo,4.0
3/17/2023,Arlington Cemetery,
3/17/2023,Ashburn,0.0
3/17/2023,Loudoun Gateway,0.0
3/17/2023,Dulles Airport,2.0
3/17/2023,Innovation Center,1.0
3/17/2023,Herndon,4.0
3/17/2023,Reston Town Center,4.0
3/17/2023,Vienna,7.0
3/17/2023,Wiehle-Reston East,7.0
3/17/2023,Spring Hill,3.0
3/17/2023,Dunn Loring,3.0
3/17/2023,Greensboro,10.0
3/17/2023,Tysons,11.0
3/17/2023,West Falls Church,7.0
3/17/2023,McLean,1.0
3/17/2023,Shady Grove,6.0
3/17/2023,East Falls Church,6.0
3/17/2023,Rockville,7.0
3/17/2023,Ballston-MU,79.0
3/17/2023,Twinbrook,8.0
3/17/2023,Virginia Sq-GMU,26.0
3/17/2023,North Bethesda,6.0
3/17/2023,Clarendon,197.0
3/17/2023,Grosvenor-Strathmore,3.0
3/17/2023,Court House,35.0
3/17/2023,Franconia-Springfield,8.0
3/17/2023,Medical Center,2.0
3/17/2023,Rosslyn,32.0
3/17/2023,Bethesda,17.0
3/17/2023,Van Dorn Street,3.0
3/17/2023,Friendship Heights,18.0
3/17/2023,Tenleytown-AU,6.0
3/17/2023,Van Ness-UDC,9.0
3/17/2023,Foggy Bottom-GWU,62.0
3/17/2023,Cleveland Park,23.0
3/17/2023,Pentagon City,13.0
3/17/2023,Woodley Park,89.0
3/17/2023,Pentagon,7.0
3/17/2023,Farragut West,125.0
3/17/2023,Dupont Circle,226.0
3/17/2023,Crystal City,18.0
3/17/2023,Farragut North,154.0
3/17/2023,McPherson Sq,73.0
3/17/2023,King St-Old Town,29.0
3/17/2023,Ronald Reagan Washington National Airport,33.0
3/17/2023,Braddock Road,3.0
3/17/2023,Eisenhower Ave,3.0
3/17/2023,Huntington,12.0
3/17/2023,Smithsonian,13.0
3/17/2023,Federal Triangle,6.0
3/17/2023,Metro Center,153.0
3/17/2023,Columbia Heights,72.0
3/17/2023,Glenmont,20.0
3/17/2023,Silver Spring,41.0
3/17/2023,Wheaton,10.0
3/17/2023,Forest Glen,7.0
3/17/2023,Takoma,7.0
3/17/2023,U Street,257.0
3/17/2023,Georgia Ave-Petworth,26.0
3/17/2023,Shaw-Howard U,74.0
3/17/2023,L'Enfant Plaza,88.0
3/17/2023,Archives,15.0
3/17/2023,Gallery Place,270.0
3/17/2023,Mt Vernon Sq,48.0
3/17/2023,Fort Totten,12.0
3/17/2023,Waterfront,37.0
3/17/2023,Judiciary Square,24.0
3/17/2023,Navy Yard-Ballpark,92.0
3/17/2023,West Hyattsville,4.0
3/17/2023,Hyattsville Crossing,5.0
3/17/2023,Union Station,86.0
3/17/2023,Rhode Island Ave,27.0
3/17/2023,NoMa-Gallaudet U,66.0
3/17/2023,Brookland-CUA,15.0
3/17/2023,Eastern Market,44.0
3/17/2023,College Park-U of Md,12.0
3/17/2023,Anacostia,13.0
3/17/2023,Potomac Ave,3.0
3/17/2023,Greenbelt,15.0
3/17/2023,Congress Heights,9.0
3/17/2023,Southern Ave,6.0
3/17/2023,Stadium-Armory,9.0
3/17/2023,Naylor Road,5.0
3/17/2023,Suitland,3.0
3/17/2023,Minnesota Ave,2.0
3/17/2023,Branch Ave,5.0
3/17/2023,Deanwood,8.0
3/17/2023,Benning Road,9.0
3/17/2023,Capitol Heights,6.0
3/17/2023,Landover,1.0
3/17/2023,New Carrollton,6.0
3/17/2023,Addison Road,11.0
3/17/2023,Morgan Boulevard,0.0
3/17/2023,Downtown Largo,7.0
3/24/2023,Ashburn,1.0
3/24/2023,Loudoun Gateway,0.0
3/24/2023,Dulles Airport,6.0
3/24/2023,Innovation Center,1.0
3/24/2023,Herndon,3.0
3/24/2023,Reston Town Center,7.0
3/24/2023,Vienna,6.0
3/24/2023,Wiehle-Reston East,7.0
3/24/2023,Spring Hill,3.0
3/24/2023,Dunn Loring,7.0
3/24/2023,Greensboro,1.0
3/24/2023,Tysons,6.0
3/24/2023,West Falls Church,8.0
3/24/2023,McLean,0.0
3/24/2023,Shady Grove,6.0
3/24/2023,East Falls Church,13.0
3/24/2023,Rockville,12.0
3/24/2023,Ballston-MU,43.0
